timestamp,m1,m2,m3,m4,m5,m10,m11,m12,m13,acc1,acc2,acc3,acc4,acc5,acc10,acc11,acc12,acc13,meta_label
2025-06-02 12:00:00+00:00,0.4917698000120349,0.5067662588957333,0.9991408904198816,0.4641441106796264,0.4742448925971985,0.4886194407939911,0.5008426666259765,0.4937808096408844,0.4679353654384613,0.46,0.46,0.48,0.6,0.58,0.62,0.62,0.54,0.7,1
2025-06-02 16:00:00+00:00,0.4759706550520038,0.5003799089675893,0.9797029427637584,0.4837391197681427,0.4838376760482788,0.4716580688953399,0.4897439479827881,0.4915683507919312,0.4853243768215179,0.46,0.48,0.48,0.6,0.58,0.62,0.64,0.54,0.7,1
2025-06-02 20:00:00+00:00,0.487186235930416,0.5248498878249803,0.9800590915078048,0.4893283426761627,0.4847613513469696,0.4785442292690277,0.4975872993469238,0.4331274330615997,0.4940202236175537,0.46,0.5,0.48,0.58,0.56,0.6,0.62,0.54,0.7,1
2025-06-03 12:00:00+00:00,0.4897396753101457,0.5132549140191889,0.7611979805275823,0.4797410786151886,0.5693304777145386,0.5148349821567535,0.4915221273899078,0.4767504096031189,0.4743828117847443,0.46,0.52,0.5,0.58,0.56,0.6,0.62,0.54,0.7,0
2025-06-03 16:00:00+00:00,0.4566681799233664,0.4106815108032327,0.933007166844213,0.4631681501865387,0.5011326849460602,0.4861354172229767,0.4906931698322296,0.4701655089855194,0.4080034971237182,0.48,0.5,0.48,0.6,0.56,0.58,0.62,0.54,0.7,0
2025-06-04 12:00:00+00:00,0.3736534306588753,0.4515455082742316,1.0,0.1807992219924926,0.59013592004776,0.4578994452953339,0.5007509589195251,0.4449767529964447,0.4802203953266143,0.48,0.5,0.46,0.6,0.54,0.58,0.62,0.54,0.7,0
2025-06-04 16:00:00+00:00,0.5014481987754086,0.5006150656999895,1.0,0.4095262765884399,0.5018100321292878,0.4759807586669922,0.5064938724040985,0.4596965193748474,0.4584911823272705,0.5,0.52,0.44,0.62,0.54,0.6,0.6,0.56,0.72,0
2025-06-04 20:00:00+00:00,0.489573693352516,0.5006150656999895,1.0,0.459735769033432,0.3737757325172424,0.450860321521759,0.4943637013435363,0.480408501625061,0.4953178584575653,0.48,0.52,0.44,0.64,0.52,0.6,0.6,0.58,0.72,0
2025-06-05 12:00:00+00:00,0.398996871475863,0.483913643488761,1.0,0.4904366731643677,0.4956966161727905,0.5092554092407227,0.5330468595027924,0.5316379845142365,0.4895417749881744,0.48,0.52,0.42,0.66,0.52,0.62,0.62,0.6,0.74,0
2025-06-05 16:00:00+00:00,0.5065954486508781,0.5285974834662877,1.0,0.51944140791893,0.4827384412288665,0.504720288515091,0.5131155133247376,0.5711541056632996,0.5882303297519684,0.5,0.52,0.42,0.66,0.52,0.6,0.62,0.6,0.76,0
2025-06-05 20:00:00+00:00,0.6734903692798431,0.7798354935194416,1.0,0.6407994151115417,0.5358506202697754,0.6727219164371491,0.5712472915649414,0.7200608372688293,0.5365650177001953,0.5,0.52,0.42,0.64,0.52,0.58,0.64,0.62,0.76,1
2025-06-06 12:00:00+00:00,0.5343564116322331,0.4531278117855299,1.0,0.5116601288318634,0.5353645443916321,0.5175455570220947,0.4950992286205292,0.5666332185268402,0.5137812972068787,0.52,0.54,0.42,0.66,0.52,0.6,0.66,0.64,0.76,0
2025-06-06 16:00:00+00:00,0.5397058998114694,0.6301465201465202,1.0,0.5148727715015411,0.4967752635478973,0.5176074981689454,0.5056041717529297,0.7105555415153504,0.5182349264621735,0.5,0.54,0.42,0.64,0.5,0.58,0.68,0.66,0.78,1
